0,406.294790798201
1,186.10280327316562
2,41.091698748954904
3,0.5090464476724856
4,0.03538821752366995
5,0.029716002844710432
6,0.030698520768637452
7,0.029109432135494696
8,0.0295927297727039
9,0.029630452823965724
10,0.029396278935823944
11,0.02960783166695664
12,0.029934745082659604
13,0.029455260606909638
14,0.029223014130842117
15,0.030435521363429606
16,0.030038643855282387
17,0.029958732584420215
18,0.02931663211493055
19,0.029381928917515038
20,0.029521886962668564
21,0.03116991647336233
22,0.02933343510922218
23,0.029626990023559077
24,0.030728078817149482
25,0.02934009931948466
26,0.029929269631261093
27,0.029630000838991186
28,0.02941917878092887
29,0.02912049908064808
30,0.030171829297341902
31,0.029380768257276205
32,0.03070398754104133
33,0.03006000152307179
34,0.030917223102474245
35,0.030190866268983613
36,0.029265870506781425
37,0.030070532624187088
38,0.030202446172731122
39,0.02956709430836578
40,0.029473838256970718
41,0.02971345761243181
42,0.029294408459516204
43,0.03021506380022527
44,0.02959727705150039
45,0.029227536579953525
46,0.02938248349738115
47,0.02937382912578604
48,0.031190388698893817
49,0.03171620461689975
50,0.029653841797873587
51,0.029141585777214808
52,0.029384203166816603
53,0.029330515260054063
54,0.02964112525292352
55,0.029092885834691225
56,0.031730837005459284
57,0.03200635377424474
58,0.029520031604326428
59,0.02955344637411257
60,0.029531222180847902
61,0.0293841996861555
62,0.03012368042705159
63,0.029329335003707775
64,0.02923704117856045
65,0.03011231903468913
66,0.02932522214691765
67,0.030130621650280152
68,0.02998751690005631
69,0.029152476662527592
70,0.031000481039348535
71,0.03310132094048079
72,0.029792526507351723
73,0.02994096317284468
74,0.02934292331102362
75,0.029531293439967653
76,0.02914002682259666
77,0.029263202809249718
78,0.030642192406657952
79,0.03008848166263265
80,0.029524436057246778
81,0.029460766079454238
82,0.02982302935366675
83,0.030324647136030714
84,0.030237004070947992
85,0.029327342656259005
86,0.030832570985076274
87,0.02917481517736685
88,0.02944625989864775
89,0.029355358010444917
90,0.029947088557119136
91,0.02906451781855972
92,0.029682084178298162
93,0.02934143313791975
94,0.03013562415580329
95,0.029344893061224623
96,0.03051152326303127
97,0.02918905175088181
98,0.031398933494978104
99,0.02969334635479824
