0,0.2525718056435014,0.7764056680686736,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
1,0.23965594031606605,0.7785916205544268,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
2,0.23348793806274945,0.75138867483985,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
3,0.2255949255834091,0.740709358098497,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
4,0.21577929571369897,0.7444880724670006,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
5,0.20977692297547748,0.771469082162092,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
6,0.2015509434836045,0.7154224497051822,0.75,0.0,0.7142857142857143,0.0,1.0,0,0.8333333333333333,0
7,0.19392459809195828,0.7001799027943933,0.875,0.0,0.8333333333333334,0.0,1.0,0,0.9090909090909091,0
8,0.18342633436268918,0.7096964125903324,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
9,0.17588169339232299,0.6936651799280513,0.875,0.0,0.8333333333333334,0.0,1.0,0,0.9090909090909091,0
10,0.16906291526538197,0.7180283139024141,0.625,0.0,0.625,0.0,1.0,0,0.7692307692307693,0
11,0.16106107604465802,0.66820526529353,1.0,0.0,1.0,0.0,1.0,0,1.0,0
12,0.1520223109489457,0.6653772321506838,1.0,0.0,1.0,0.0,1.0,0,1.0,0
13,0.14839948646978338,0.640113013524926,1.0,0.0,1.0,0.0,1.0,0,1.0,0
14,0.1493632905665746,0.6149185317635124,0.875,0.0,1.0,0.0,0.8,0,0.888888888888889,0
15,0.14454189057993522,0.6062208713382042,0.875,0.0,1.0,0.0,0.8,0,0.888888888888889,0
16,0.12274153309043082,0.6734207701837113,1.0,0.0,1.0,0.0,1.0,0,1.0,0
17,0.11868668038262623,0.6902319110501121,0.875,0.0,0.8333333333333334,0.0,1.0,0,0.9090909090909091,0
18,0.10840356563831487,0.6476080026138361,1.0,0.0,1.0,0.0,1.0,0,1.0,0
19,0.10281967711118725,0.6633440016984371,1.0,0.0,1.0,0.0,1.0,0,1.0,0
20,0.09607711948127112,0.6293870165609233,1.0,0.0,1.0,0.0,1.0,0,1.0,0
21,0.08972051425108327,0.6293398942026035,1.0,0.0,1.0,0.0,1.0,0,1.0,0
22,0.09002009729223699,0.6732574847159172,1.0,0.0,1.0,0.0,1.0,0,1.0,0
23,0.0790335084592701,0.6465228960281111,1.0,0.0,1.0,0.0,1.0,0,1.0,0
24,0.07321658053393121,0.5982036895540753,1.0,0.0,1.0,0.0,1.0,0,1.0,0
25,0.06763732116238282,0.5925950216028077,1.0,0.0,1.0,0.0,1.0,0,1.0,0
26,0.06398870831761563,0.5787756256382726,1.0,0.5,1.0,0.0,1.0,0,1.0,0
27,0.0614434864406481,0.5614195080269678,1.0,0.5,1.0,0.0,1.0,0,1.0,0
28,0.053336790951576035,0.5815500662310251,1.0,0.5,1.0,0.0,1.0,0,1.0,0
29,0.051642672749135005,0.6077478174469811,1.0,0.0,1.0,0.0,1.0,0,1.0,0
30,0.047107418664681246,0.5528956031851989,1.0,0.5,1.0,0.0,1.0,0,1.0,0
31,0.04277965642065074,0.575755384463819,1.0,0.5,1.0,0.0,1.0,0,1.0,0
32,0.04164435539902623,0.5379825240032048,1.0,0.5,1.0,0.0,1.0,0,1.0,0
33,0.037297555313590317,0.5719948376055813,1.0,0.5,1.0,0.0,1.0,0,1.0,0
34,0.03514890359287083,0.5330353158426072,1.0,0.5,1.0,0.0,1.0,0,1.0,0
35,0.03223339745621959,0.5586041705912393,1.0,0.5,1.0,0.0,1.0,0,1.0,0
36,0.02983233964703999,0.5512612097121475,1.0,0.5,1.0,0.0,1.0,0,1.0,0
37,0.027601538553430078,0.5435316658014271,1.0,0.5,1.0,0.0,1.0,0,1.0,0
38,0.026491421146057605,0.5492974384319557,1.0,0.5,1.0,0.0,1.0,0,1.0,0
39,0.024182016798785275,0.5164722230281259,1.0,0.5,1.0,0.0,1.0,0,1.0,0
40,0.02272381025607523,0.5094966347295221,1.0,0.5,1.0,0.0,1.0,0,1.0,0
41,0.021125067765949676,0.5069484947120283,1.0,0.5,1.0,0.0,1.0,0,1.0,0
42,0.01946771179494799,0.5093697204136871,1.0,0.5,1.0,0.0,1.0,0,1.0,0
43,0.018418976072954778,0.49954355649888593,1.0,0.5,1.0,0.0,1.0,0,1.0,0
44,0.01701626773128384,0.5045753320685148,1.0,0.5,1.0,0.0,1.0,0,1.0,0
45,0.01598654573312211,0.49724613882060115,1.0,0.5,1.0,0.0,1.0,0,1.0,0
46,0.014969735197767375,0.4983217335439808,1.0,0.5,1.0,0.0,1.0,0,1.0,0
47,0.014107326911613942,0.4901552223449181,1.0,0.5,1.0,0.0,1.0,0,1.0,0
48,0.013282096164264201,0.4863029357627216,1.0,0.5,1.0,0.0,1.0,0,1.0,0
49,0.012528388440203283,0.4822409604418255,1.0,0.5,1.0,0.0,1.0,0,1.0,0
50,0.011820231785462878,0.48832885473271953,1.0,0.5,1.0,0.0,1.0,0,1.0,0
51,0.011178414585011422,0.4769332336032821,1.0,0.5,1.0,0.0,1.0,0,1.0,0
52,0.010623547821086534,0.4716594487118131,1.0,0.5,1.0,0.0,1.0,0,1.0,0
