0,1.5695195030797546,2.99981490804512,0.009873382518484242,1.0,0.0033333333333333335
1,2.1437114121443943,2.9999892050604298,1.5016599130698278,1.0,0.0033333333333333335
2,2.3234696872981186,2.9999892050604298,2.0005950675419077,0.9933333333333333,0.0033333333333333335
3,2.4414046332125086,2.9999892050604298,2.0201831364646123,0.9933333333333333,0.0033333333333333335
4,2.610515461096198,2.9999892050604298,2.127805713236386,0.99,0.0033333333333333335
5,2.7561047806680596,2.9999892050604298,2.359056936873061,0.9966666666666667,0.006666666666666667
6,2.878964995376478,2.9999892050604298,2.579599191454088,0.9966666666666667,0.01
7,2.9406284459920626,2.999998915378323,2.8136388806556307,0.9933333333333333,0.013333333333333334
8,2.9729908036348234,2.999998915378323,2.894050287799121,1.0,0.02
9,2.9882162349129375,2.999998915378323,2.9509933444849943,0.9966666666666667,0.023333333333333334
10,2.9952466897173826,2.9999997674469796,2.9819628797192044,0.9966666666666667,0.03
11,2.9974049271770897,2.9999997674469796,2.9907790303992083,0.99,0.04
12,2.998691548684679,2.9999997674469796,2.994935610780911,0.99,0.043333333333333335
13,2.999279363890431,2.9999997674469796,2.9977596796578507,0.98,0.05333333333333334
14,2.9995541713783793,2.9999997674469796,2.9986842116417654,0.9633333333333334,0.07666666666666666
15,2.999712987218762,2.9999997674469796,2.9991773400267348,0.98,0.09333333333333334
16,2.9998115914605252,2.99999979416166,2.99948432985845,0.9666666666666667,0.11666666666666667
17,2.999888672180388,2.99999979416166,2.9996311551372568,0.9766666666666667,0.15
18,2.9999378487800907,2.999999842816299,2.999827701977712,0.96,0.17666666666666667
19,2.9999578021574433,2.999999842816299,2.9999035291792913,0.97,0.24
20,2.9999715228344157,2.999999842816299,2.9999305398472234,0.98,0.31333333333333335
21,2.9999796022298586,2.9999999845175744,2.9999533243422944,0.9833333333333333,0.39666666666666667
22,2.9999862023242416,2.9999999845175744,2.9999646550270396,0.99,0.51
23,2.9999915844130274,2.9999999845175744,2.9999766034524393,0.9866666666666667,0.6733333333333333
24,2.9999956262612226,2.9999999845175744,2.999987857172259,0.99,0.9666666666666667
25,2.9999971597900217,2.9999999895370193,2.999994195272976,0.9933333333333333,1.0
26,2.999997924782948,2.9999999895370193,2.99999616901743,0.9933333333333333,1.0
27,2.9999987364624467,2.9999999895370193,2.9999968794365657,0.9933333333333333,1.0
28,2.9999993693981124,2.9999999895370193,2.9999981439336576,0.99,1.0
29,2.999999690465667,2.9999999895370193,2.999999236929469,0.9833333333333333,1.0
30,2.999999834203616,2.9999999895370193,2.999999610323694,0.99,1.0
31,2.999999929979261,2.9999999895370193,2.999999839147316,0.9866666666666667,1.0
32,2.9999999560339323,2.9999999895370193,2.9999999346308335,0.98,1.0
33,2.9999999653073313,2.9999999895370193,2.9999999453033777,0.9733333333333334,1.0
34,2.999999975230885,2.9999999895370193,2.9999999605898022,0.98,1.0
35,2.999999981471009,2.9999999895370193,2.999999975493557,0.99,1.0
