0,1.583913988346538,2.999795327419532,0.0013049757835208453
1,2.159537646841939,2.999975658398272,1.7359331212607911
2,2.2684773676398673,2.999975658398272,2.0005733034263846
3,2.4180788094147516,2.999975658398272,2.0149862991505114
4,2.5729065440543963,2.999983658456469,2.1236145594185807
5,2.7006011855833814,2.999983658456469,2.3011021666524707
6,2.8197596293036393,2.9999921858818186,2.497963995373987
7,2.8945289120842026,2.9999995048838004,2.6750237272444917
8,2.944803070548948,2.9999995048838004,2.8030575223792327
9,2.9696179682762636,2.999999918775953,2.917281375622185
10,2.98550478863875,2.9999999188242548,2.9455653931045105
11,2.994211608801965,2.9999999188242548,2.9802742662141632
12,2.997599401038885,2.9999999188242548,2.9913680331540125
13,2.998798986731898,2.9999999188242548,2.9952655872241545
14,2.9994477591000748,2.9999999188242548,2.9979970772434927
15,2.999732950246349,2.9999999188242548,2.9991275987196273
16,2.999848265944443,2.9999999188242548,2.9995389406248534
17,2.9999145129818965,2.9999999712341854,2.999795327419532
18,2.99994289067077,2.9999999712341854,2.9998511634187692
19,2.9999645617453856,2.9999999712341854,2.999904033073003
20,2.999981729538729,2.9999999712341854,2.9999326038991145
21,2.999993958363941,2.9999999712341854,2.999977684104721
22,2.9999984749426045,2.9999999712341854,2.9999939412188317
23,2.999999469727873,2.999999981168999,2.9999986361553703
24,2.9999997485651546,2.999999981168999,2.999999432365111
25,2.999999862980657,2.999999981168999,2.9999997305132986
26,2.9999999154662014,2.999999981168999,2.9999998725122583
27,2.9999999294798476,2.999999981169008,2.999999898736083
28,2.9999999444346503,2.9999999811966718,2.999999917086992
29,2.999999956603875,2.9999999811966718,2.999999918824255
30,2.999999972690766,2.9999999811966718,2.9999999512622626
31,2.9999999759443368,2.9999999863201605,2.9999999719733927
32,2.9999999775808823,2.9999999863201605,2.9999999741848318
33,2.999999979190739,2.9999999863201605,2.9999999760455194
34,2.9999999802013533,2.9999999863201605,2.9999999785852727
35,2.9999999810725453,2.9999999863201605,2.9999999801604194
36,2.9999999817618357,2.9999999863201605,2.9999999802387762
37,2.999999982681478,2.9999999863201605,2.999999981169004
38,2.999999983545701,2.9999999863201605,2.9999999811690086
39,2.9999999851031998,2.9999999868216545,2.9999999834971436
40,2.9999999859326194,2.9999999868216545,2.9999999853115997
41,2.999999986297278,2.9999999868216545,2.999999985760629
42,2.9999999863478637,2.9999999868216545,2.9999999863201605
43,2.9999999863645628,2.9999999868216545,2.9999999863201605
44,2.9999999863896365,2.9999999868216545,2.9999999863201605
45,2.999999986423068,2.9999999868216545,2.9999999863201605
46,2.9999999864665248,2.9999999868216545,2.9999999863201605
47,2.999999986541023,2.9999999868216545,2.9999999863201605
48,2.9999999866596436,2.9999999868216545,2.9999999863201605
49,2.99999998682165,2.9999999868216545,2.9999999868216545
50,2.99999998682165,2.9999999868216545,2.9999999868216545
51,2.99999998682165,2.9999999868216545,2.9999999868216545
52,2.99999998682165,2.9999999868216545,2.9999999868216545
53,2.99999998682165,2.9999999868216545,2.9999999868216545
54,2.99999998682165,2.9999999868216545,2.9999999868216545
55,2.99999998682165,2.9999999868216545,2.9999999868216545
56,2.99999998682165,2.9999999868216545,2.9999999868216545
57,2.99999998682165,2.9999999868216545,2.9999999868216545
58,2.99999998682165,2.9999999868216545,2.9999999868216545
59,2.99999998682165,2.9999999868216545,2.9999999868216545
60,2.99999998682165,2.9999999868216545,2.9999999868216545
61,2.99999998682165,2.9999999868216545,2.9999999868216545
62,2.99999998682165,2.9999999868216545,2.9999999868216545
63,2.99999998682165,2.9999999868216545,2.9999999868216545
64,2.99999998682165,2.9999999868216545,2.9999999868216545
65,2.99999998682165,2.9999999868216545,2.9999999868216545
66,2.99999998682165,2.9999999868216545,2.9999999868216545
67,2.99999998682165,2.9999999868216545,2.9999999868216545
68,2.99999998682165,2.9999999868216545,2.9999999868216545
69,2.99999998682165,2.9999999868216545,2.9999999868216545
70,2.99999998682165,2.9999999868216545,2.9999999868216545
71,2.99999998682165,2.9999999868216545,2.9999999868216545
72,2.99999998682165,2.9999999868216545,2.9999999868216545
73,2.99999998682165,2.9999999868216545,2.9999999868216545
74,2.99999998682165,2.9999999868216545,2.9999999868216545
75,2.99999998682165,2.9999999868216545,2.9999999868216545
76,2.99999998682165,2.9999999868216545,2.9999999868216545
77,2.99999998682165,2.9999999868216545,2.9999999868216545
78,2.99999998682165,2.9999999868216545,2.9999999868216545
79,2.99999998682165,2.9999999868216545,2.9999999868216545
80,2.99999998682165,2.9999999868216545,2.9999999868216545
81,2.99999998682165,2.9999999868216545,2.9999999868216545
82,2.99999998682165,2.9999999868216545,2.9999999868216545
83,2.99999998682165,2.9999999868216545,2.9999999868216545
84,2.99999998682165,2.9999999868216545,2.9999999868216545
85,2.99999998682165,2.9999999868216545,2.9999999868216545
86,2.99999998682165,2.9999999868216545,2.9999999868216545
87,2.99999998682165,2.9999999868216545,2.9999999868216545
88,2.99999998682165,2.9999999868216545,2.9999999868216545
89,2.99999998682165,2.9999999868216545,2.9999999868216545
90,2.99999998682165,2.9999999868216545,2.9999999868216545
91,2.99999998682165,2.9999999868216545,2.9999999868216545
92,2.99999998682165,2.9999999868216545,2.9999999868216545
93,2.99999998682165,2.9999999868216545,2.9999999868216545
94,2.99999998682165,2.9999999868216545,2.9999999868216545
95,2.99999998682165,2.9999999868216545,2.9999999868216545
96,2.99999998682165,2.9999999868216545,2.9999999868216545
97,2.99999998682165,2.9999999868216545,2.9999999868216545
98,2.99999998682165,2.9999999868216545,2.9999999868216545
99,2.99999998682165,2.9999999868216545,2.9999999868216545
100,2.99999998682165,2.9999999868216545,2.9999999868216545
